stableID,name,abbreviation,family,concept,primaryColorHex,secondaryColorHex,assetName,filename,generationStatus,humanApproved,reviewNotes
C0A6908A-FD4D-408A-B0BE-70A2298C0B70,"Basin, WY University",BAS,regionalSymbol,"a tall lantern lighthouse wrapped by one curved harbor wall for Basin, WY Institute",#6C1456,#D1F490,TeamLogo_C0A6908AFD4D408AB0BE70A2298C0B70,TeamLogo_C0A6908AFD4D408AB0BE70A2298C0B70.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
C1E1DD21-4DB7-4A9B-B72F-E028B4AAA9C3,"Albany, CA Technical Institute",ALB,equipmentVehicle,"a suspended mountain freight cable car with a boxy cabin, large overhead sheave, and short hanging cable",#66261A,#59D1DE,TeamLogo_C1E1DD214DB74A9BB72FE028B4AAA9C3,TeamLogo_C1E1DD214DB74A9BB72FE028B4AAA9C3.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
C210B95D-B68B-4484-BCF7-2A6DBD879E13,"Bethany Beach, DE Storm Reapers",BET,originalCharacter,"a storm-sheaf spectre, an original non-human Dunmore gate guardian with a layered cloud hood, lightning eye and ragged rain-swept silhouette",#1F6546,#99F47B,TeamLogo_C210B95DB68B4484BCF72A6DBD879E13,TeamLogo_C210B95DB68B4484BCF72A6DBD879E13.png,approved,True,Owner approved the originalCharacter 20/32/44px light/dark specimen on 2026-08-20.
C9129F1D-C49F-4FAC-8C36-CEAAAA0D958F,"Chelsea, MA University",CHE,framedEmblem,"a cut-corner shield framing a storm lantern standing over one wedge-shaped breakwater for Chelsea, MA Institute",#4D2C81,#7BEFDC,TeamLogo_C9129F1DC49F4FAC8C36CEAAAA0D958F,TeamLogo_C9129F1DC49F4FAC8C36CEAAAA0D958F.png,approved,True,Owner approved the framedEmblem 20/32/44px light/dark specimen on 2026-08-20.
CB7833BC-70FE-42C0-943A-61D73AADC350,"Belle Haven, VA Normal University",BEL,abstractMotion,"an original electric arc bending through a magenta crossing portal void, a single abstract speed symbol for Mossgate",#040953,#C40EDD,TeamLogo_CB7833BC70FE42C0943A61D73AADC350,TeamLogo_CB7833BC70FE42C0943A61D73AADC350.png,approved,True,Owner approved the abstractMotion 20/32/44px light/dark specimen on 2026-08-20.
CBDF8F99-B7C6-4B27-B545-E5FDC61EB999,"Alba, MO Frost Bulwarks",ALB,animalCreature,"a bold mountain ram shaped by the Iron landscape of Alba, MO Frost Bulwarks",#8D06B2,#D9C868,TeamLogo_CBDF8F99B7C64B27B545E5FDC61EB999,TeamLogo_CBDF8F99B7C64B27B545E5FDC61EB999.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
CF442D44-8E80-4045-8888-B1EC5CC934E4,"Bancroft, KY Regional Institute",BAN,regionalSymbol,"a single stone viaduct over a deep hollow brook for Bancroft, KY Technical Institute",#56D79D,#517119,TeamLogo_CF442D448E8040458888B1EC5CC934E4,TeamLogo_CF442D448E8040458888B1EC5CC934E4.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
D01A0E13-7818-4053-ABDE-4C27F590D24E,"Anaktuvuk Pass, AK Technical Institute",ANA,equipmentVehicle,"a self-contained ridge semaphore signal with one long diagonal arm, a circular counterweight, and a compact square post, with no landscape or trees",#0A4C31,#849929,TeamLogo_D01A0E1378184053ABDE4C27F590D24E,TeamLogo_D01A0E1378184053ABDE4C27F590D24E.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
D0DAF2DB-46BA-42B9-A89C-815B542D85D3,"Fulton, NY Cinder Quarrymen",FUL,originalCharacter,"an oak-root basalt guardian, an original non-human harbor sentinel with a charred acorn crown, carved stone face and wide tidal-root silhouette",#60E6D4,#51104F,TeamLogo_D0DAF2DB46BA42B9A89C815B542D85D3,TeamLogo_D0DAF2DB46BA42B9A89C815B542D85D3.png,approved,True,Owner approved the originalCharacter 20/32/44px light/dark specimen on 2026-08-20.
D4F46917-036A-4BBC-9FA1-98D66B8F1819,"Adrian, MI University",ADR,framedEmblem,"a ridge escutcheon framing two rusted truss spans joined at one central crossing pier for Adrian, MI Institute",#2533CB,#06E0F4,TeamLogo_D4F46917036A4BBC9FA198D66B8F1819,TeamLogo_D4F46917036A4BBC9FA198D66B8F1819.png,approved,True,Owner approved the framedEmblem 20/32/44px light/dark specimen on 2026-08-20.
D851E5D2-C6A4-40CF-8308-5FA0947078EF,"Ely, NV Research University",ELY,abstractMotion,"an original compression spiral climbing from a Pellham ridge notch, a single abstract pressure symbol",#D1F132,#576A24,TeamLogo_D851E5D2C6A440CF83085FA0947078EF,TeamLogo_D851E5D2C6A440CF83085FA0947078EF.png,approved,True,Owner approved the abstractMotion 20/32/44px light/dark specimen on 2026-08-20.
DA7DABF5-F044-4E05-A906-4EE7AE778B78,"Aberdeen, MS Agricultural University",ABE,animalCreature,"a bold falcon shaped by the Harbor landscape of Aberdeen, MS Normal Institute",#E29E97,#6A0B93,TeamLogo_DA7DABF5F0444E05A9064EE7AE778B78,TeamLogo_DA7DABF5F0444E05A9064EE7AE778B78.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
DBF4A696-3DED-4B4D-AF87-6FF2FBDE994E,"Baldwin, LA Maritime College",BAL,regionalSymbol,"a hollowed bluff arch with one sharp west-facing overhang for Baldwin, LA Agricultural Institute",#245615,#71E24B,TeamLogo_DBF4A6963DED4B4DAF876FF2FBDE994E,TeamLogo_DBF4A6963DED4B4DAF876FF2FBDE994E.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
DCE1435B-DA29-4998-9562-5FEE1BFDE221,"Bainville, MT A&M University",BAI,equipmentVehicle,"a compact hydropower turbine with a ringed intake, six thick curved blades, and central hub",#F9B180,#204AAC,TeamLogo_DCE1435BDA29499895625FEE1BFDE221,TeamLogo_DCE1435BDA29499895625FEE1BFDE221.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
DD1EA569-2955-4588-82D8-C966CF42EB47,"Athens, OH State University",ATH,originalCharacter,"a mist-lantern reachkeeper, an original non-human Stannard guardian with a hooded fog head, round beacon eye and long reed-fringed silhouette",#3C162D,#41EC52,TeamLogo_DD1EA5692955458882D8C966CF42EB47,TeamLogo_DD1EA5692955458882D8C966CF42EB47.png,approved,True,Owner approved the originalCharacter 20/32/44px light/dark specimen on 2026-08-20.
DD841C77-9B26-440E-8F87-0DEAD7D7B6C2,"Abita Springs, LA Regional Institute",ABI,framedEmblem,"a compass roundel framing a white-stone stepping bridge beneath three simple elm leaves for Abita Springs, LA Technical Institute",#31138B,#E392D3,TeamLogo_DD841C779B26440E8F870DEAD7D7B6C2,TeamLogo_DD841C779B26440E8F870DEAD7D7B6C2.png,approved,True,Owner approved the framedEmblem 20/32/44px light/dark specimen on 2026-08-20.
DEC9D295-AA77-4D57-8CEC-E3E92EFDC219,"Delmar, DE University",DEL,abstractMotion,"an original tide lance surging along a blue Netherby ridge contour, a single abstract motion symbol",#1F0958,#1D65E2,TeamLogo_DEC9D295AA774D578CECE3E92EFDC219,TeamLogo_DEC9D295AA774D578CECE3E92EFDC219.png,approved,True,Owner approved the abstractMotion 20/32/44px light/dark specimen on 2026-08-20.
DFD7F198-4BC3-417D-894F-AE36E22967DD,"Arnold, PA Polytechnic Institute",ARN,animalCreature,"a bold copper fox shaped by the Hollow landscape of Arnold, PA City College",#E614C3,#DCF797,TeamLogo_DFD7F1984BC3417D894FAE36E22967DD,TeamLogo_DFD7F1984BC3417D894FAE36E22967DD.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
E2034539-439C-471E-82C2-4E04DCE73B42,"American Canyon, CA University",AME,regionalSymbol,"a split basalt sea stack rising from one sheer bluff for American Canyon, CA Institute",#99F5D5,#43093E,TeamLogo_E2034539439C471E82C24E04DCE73B42,TeamLogo_E2034539439C471E82C24E04DCE73B42.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
E2EA9F87-85EC-4B2D-A307-6FAE41E7C490,"Alton, MO Technical University",ALT,equipmentVehicle,"a bridge rivet hammer with a broad head, short handle, and a single flying spark motif",#53092D,#13B934,TeamLogo_E2EA9F8785EC4B2DA3076FAE41E7C490,TeamLogo_E2EA9F8785EC4B2DA3076FAE41E7C490.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
E43B9F36-D94A-406C-9E63-0D3FA3148E39,"Aliquippa, PA University",ALI,originalCharacter,"a bluff-tide glyph guardian, an original non-human Calder figure with a wave-cut stone brow, crescent sea eye and a high cliff-like silhouette",#1B4B30,#62EE49,TeamLogo_E43B9F36D94A406C9E630D3FA3148E39,TeamLogo_E43B9F36D94A406C9E630D3FA3148E39.png,approved,True,Owner approved the originalCharacter 20/32/44px light/dark specimen on 2026-08-20.
E6308237-BA64-482D-838B-97CBAFC0B502,"Arlington, WA Hollow Voyagers",ARL,framedEmblem,"a pennant crest framing one green river bend inside a deep hollow, marked by a single route beacon for Arlington, WA Hollow Voyagers",#9BCB15,#466704,TeamLogo_E6308237BA64482D838B97CBAFC0B502,TeamLogo_E6308237BA64482D838B97CBAFC0B502.png,approved,True,Owner approved the framedEmblem 20/32/44px light/dark specimen on 2026-08-20.
E7F41714-0989-41A4-B322-379A36119847,"Alamogordo, NM Polytechnic University",ALA,abstractMotion,"an original blast fan fracturing from a Calder shaft void, a single abstract mining-force symbol",#3DA7B8,#164A12,TeamLogo_E7F41714098941A4B322379A36119847,TeamLogo_E7F41714098941A4B322379A36119847.png,approved,True,Owner approved the abstractMotion 20/32/44px light/dark specimen on 2026-08-20.
E850EC8C-04D8-4A14-989E-1DB67F263D24,"Amsterdam, MO University",AMS,animalCreature,"a bold black bear shaped by the local landscape of Amsterdam, MO Institute",#76ECF9,#061147,TeamLogo_E850EC8C04D84A14989E1DB67F263D24,TeamLogo_E850EC8C04D84A14989E1DB67F263D24.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
E8D76C2D-F87A-4503-A1B5-B80193FC4F5B,"Bangor, ME University",BAN,regionalSymbol,"a broad elm-shaped river marker standing at the end of a long reach for Bangor, ME Institute",#FAE38E,#162C50,TeamLogo_E8D76C2DF87A4503A1B5B80193FC4F5B,TeamLogo_E8D76C2DF87A4503A1B5B80193FC4F5B.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
E9EA791F-96C6-4B1A-B9FC-FFEAE9DCE398,"Anna, IL Thunder Wardens",ANN,equipmentVehicle,"a heavy lightning-rod weather vane with a barbed arrow, round direction ring, and stout mast",#31450D,#109D52,TeamLogo_E9EA791F96C64B1AB9FCFFEAE9DCE398,TeamLogo_E9EA791F96C64B1AB9FCFFEAE9DCE398.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
EAB0CED3-A080-4743-97CC-8211C51F1CC8,"Algonac, MI Kindled Ironsides",ALG,originalCharacter,"a moon-reed basin spirit, an original non-human Harrow guardian with a split crescent crown, reed ribs and a round sheltered silhouette",#91E3B9,#8533D7,TeamLogo_EAB0CED3A080474397CC8211C51F1CC8,TeamLogo_EAB0CED3A080474397CC8211C51F1CC8.png,approved,True,Owner approved the originalCharacter 20/32/44px light/dark specimen on 2026-08-20.
EACE3C20-E05E-4B7E-B63B-C0E56460E8EE,"Abilene, TX Polytechnic University",ABI,framedEmblem,"a cut-corner shield framing a dockside landing stair descending to one tall tide marker for Abilene, TX Research Institute",#0C0FC6,#EAF386,TeamLogo_EACE3C20E05E4B7EB63BC0E56460E8EE,TeamLogo_EACE3C20E05E4B7EB63BC0E56460E8EE.png,approved,True,Owner approved the framedEmblem 20/32/44px light/dark specimen on 2026-08-20.
F546F1FA-FFE7-46E8-ABA4-CE7943DE80C1,"Caribou, ME Agricultural University",CAR,abstractMotion,"an original lightning loop diving into a blackmere breach, a single abstract storm symbol",#35AC6E,#11145A,TeamLogo_F546F1FAFFE746E8ABA4CE7943DE80C1,TeamLogo_F546F1FAFFE746E8ABA4CE7943DE80C1.png,approved,True,Owner approved the abstractMotion 20/32/44px light/dark specimen on 2026-08-20.
F565417A-C5DA-40AC-BEF3-FE5B0EE0B8F7,"Angels, CA University",ANG,animalCreature,"a bold mountain ram shaped by the gate landscape of Angels, CA Institute",#8C084C,#34DA95,TeamLogo_F565417AC5DA40ACBEF3FE5B0EE0B8F7,TeamLogo_F565417AC5DA40ACBEF3FE5B0EE0B8F7.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
F9BD5A3A-9ED5-4896-9CEF-085A8A509C2D,"Adrian, OR Technical University",ADR,regionalSymbol,"a faceted iron-ore basin bowl with one dramatic escarpment for Adrian, OR Regional Institute",#1618B1,#79DCB6,TeamLogo_F9BD5A3A9ED548969CEF085A8A509C2D,TeamLogo_F9BD5A3A9ED548969CEF085A8A509C2D.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
FCC35CCD-6BB6-4320-9190-9239ECE10D62,"Bridgeton, NJ Regional Institute",BRI,equipmentVehicle,"a mine-shaft hoist cage with a square lattice frame, top pulley, and two thick lift cables",#09427C,#2FE97D,TeamLogo_FCC35CCD6BB6432091909239ECE10D62,TeamLogo_FCC35CCD6BB6432091909239ECE10D62.png,approved,True,Owner approved the 20/32/44px light/dark specimen on 2026-08-20.
FF88B667-1155-4033-8E70-AEFC3087A0F0,"Alderson, OK Agricultural Institute",ALD,originalCharacter,"a crystal-ledge sentinel, an original non-human Coldridge guardian with a faceted ridge crown, narrow ice eye and a tall angular silhouette",#741377,#9A9CF4,TeamLogo_FF88B667115540338E70AEFC3087A0F0,TeamLogo_FF88B667115540338E70AEFC3087A0F0.png,approved,True,Owner approved the originalCharacter 20/32/44px light/dark specimen on 2026-08-20.
